crop,leaf_color,spot_color,spot_size,leaf_curl,powder,stem,temperature,humidity,disease
Rice,Brown,Brown,Medium,No,No,Healthy,22.6,73.2,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,27.2,78.3,Brown Spot
Rice,Brown,Brown,Large,No,No,Healthy,22.1,94.4,Brown Spot
Rice,White,Brown,Medium,No,No,Healthy,19.9,90.7,Brown Spot
Rice,Brown,Brown,Large,No,No,Healthy,33.6,88.1,Brown Spot
Rice,Brown,Brown,Medium,No,No,Rotten,35.1,88.5,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,32.5,71.0,Brown Spot
Rice,Brown,Brown,None,No,No,Healthy,27.3,36.5,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,36.6,90.2,Brown Spot
Rice,Brown,White,Medium,No,No,Healthy,27.8,80.2,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,21.0,68.5,Brown Spot
Rice,Brown,None,Medium,No,No,Healthy,31.8,84.3,Brown Spot
Rice,White,Yellow,None,No,No,Healthy,27.7,100.2,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,36.2,73.9,Brown Spot
Rice,White,Brown,Medium,No,No,Healthy,29.9,85.4,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,34.5,85.2,Brown Spot
Rice,Black,Brown,Medium,No,No,Healthy,20.0,84.3,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,33.4,96.3,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,22.3,99.0,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,17.9,91.0,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,24.9,76.2,Brown Spot
Rice,Green,Brown,Medium,No,No,Healthy,23.7,78.9,Brown Spot
Rice,Brown,Brown,None,No,No,Healthy,25.6,78.7,Brown Spot
Rice,Brown,Brown,Large,No,No,Healthy,29.5,68.9,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,29.4,102.4,Brown Spot
Rice,Brown,Brown,Medium,No,Yes,Healthy,29.4,85.6,Brown Spot
Rice,Brown,Brown,Medium,No,Yes,Healthy,25.5,88.4,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,33.7,74.3,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,24.4,70.1,Brown Spot
Rice,Green,Brown,Medium,No,No,Healthy,22.5,78.7,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,31.4,96.7,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,24.4,87.1,Brown Spot
Rice,Brown,Brown,Medium,No,No,Cracked,21.6,94.2,Brown Spot
Rice,Brown,Brown,Medium,No,Yes,Healthy,29.7,58.6,Brown Spot
Rice,Green,Brown,Medium,No,No,Cracked,32.4,70.5,Brown Spot
Rice,Brown,Brown,Small,No,No,Healthy,23.9,65.8,Brown Spot
Rice,Brown,Brown,Medium,No,No,Rotten,29.7,79.8,Brown Spot
Rice,Yellow,Brown,Small,No,No,Healthy,33.6,93.6,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,20.4,100.3,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,20.9,73.9,Brown Spot
Rice,Brown,Brown,Medium,No,Yes,Healthy,24.5,81.6,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,30.9,84.5,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,24.3,90.1,Brown Spot
Rice,Brown,Brown,Large,No,No,Healthy,30.3,76.1,Brown Spot
Rice,Brown,Brown,Medium,Yes,No,Healthy,22.3,75.3,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,25.5,95.3,Brown Spot
Rice,Black,Brown,Medium,No,No,Rotten,20.2,48.5,Brown Spot
Rice,Brown,Brown,Medium,Yes,No,Healthy,29.3,83.3,Brown Spot
Rice,Brown,Brown,Medium,No,No,Healthy,26.4,79.8,Brown Spot
Rice,Brown,Brown,Medium,No,No,Cracked,27.3,95.0,Brown Spot
Rice,Brown,Brown,Medium,No,No,Dry,25.4,71.9,Brown Spot
Rice,Yellow,Black,Large,No,No,Healthy,23.8,96.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.9,85.3,Blast
Rice,Brown,White,Large,No,No,Healthy,22.4,89.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.3,83.9,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,23.4,97.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.8,101.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.3,94.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.9,92.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.9,96.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.5,86.0,Blast
Rice,Brown,Black,Large,No,No,Rotten,26.6,91.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.5,81.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.7,97.2,Blast
Rice,Brown,Black,Small,No,No,Healthy,27.2,85.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.8,77.8,Blast
Rice,Black,Black,Large,No,Yes,Healthy,20.9,100.9,Blast
Rice,Brown,None,None,No,No,Healthy,29.1,78.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.8,94.1,Blast
Rice,Brown,Black,Large,No,No,Dry,28.1,88.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.5,102.9,Blast
Rice,Brown,Black,None,No,Yes,Healthy,30.4,83.6,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,31.0,82.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.4,83.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.2,89.5,Blast
Rice,Black,Black,Small,No,No,Cracked,24.8,97.3,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,21.4,90.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.8,79.3,Blast
Rice,Brown,Black,Large,No,No,Rotten,24.9,88.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.3,83.9,Blast
Rice,Black,Black,Large,No,No,Healthy,27.6,97.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.7,95.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.0,91.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,15.5,94.3,Blast
Rice,Brown,White,Large,No,No,Cracked,23.6,99.2,Blast
Rice,Brown,None,Large,Yes,No,Healthy,29.8,90.8,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,22.4,86.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,31.2,102.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.9,99.7,Blast
Rice,Brown,Black,Small,No,No,Healthy,27.6,92.1,Blast
Rice,Brown,Black,Small,No,No,Cracked,26.7,81.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.8,84.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,31.1,93.0,Blast
Rice,Brown,Black,Large,No,No,Dry,29.6,89.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.7,82.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.6,78.8,Blast
Rice,Green,Brown,Large,No,No,Healthy,29.9,97.5,Blast
Rice,Brown,White,Large,No,No,Healthy,19.3,93.4,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,27.5,79.4,Blast
Rice,Brown,Black,Small,No,No,Healthy,26.9,95.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.5,86.4,Blast
Rice,Brown,Black,Large,No,No,Dry,24.3,99.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.3,80.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.0,83.2,Blast
Rice,Brown,Yellow,Medium,No,No,Healthy,14.7,98.5,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,31.1,81.2,Blast
Rice,Green,Black,Large,No,No,Healthy,24.2,100.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.3,95.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.2,88.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.7,92.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,31.2,87.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,31.9,85.4,Blast
Rice,Brown,Black,Medium,No,No,Healthy,27.8,100.8,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,29.5,84.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.4,98.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.0,99.3,Blast
Rice,Brown,Black,Small,No,Yes,Healthy,24.7,78.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.3,99.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,20.8,101.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.8,85.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.6,77.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.3,78.9,Blast
Rice,Black,Black,Large,No,No,Healthy,25.2,81.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.3,102.3,Blast
Rice,Brown,White,Large,Yes,No,Cracked,28.8,89.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.9,78.7,Blast
Rice,Brown,Black,Large,No,No,Cracked,29.1,85.5,Blast
Rice,White,Black,Large,No,No,Healthy,21.5,82.4,Blast
Rice,Brown,Black,Small,No,No,Healthy,30.5,91.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.9,92.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.2,96.7,Blast
Rice,Brown,None,Large,No,No,Healthy,29.1,94.7,Blast
Rice,Brown,Black,None,No,No,Healthy,29.7,78.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.1,87.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.4,98.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.3,102.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.1,91.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.1,91.2,Blast
Rice,Brown,Black,None,No,No,Healthy,28.4,102.6,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,27.8,94.8,Blast
Rice,Brown,Black,Medium,No,No,Healthy,28.4,87.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,41.7,81.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.2,28.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.1,89.6,Blast
Rice,Brown,Black,None,No,No,Healthy,25.1,87.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.5,87.4,Blast
Rice,Brown,None,Large,No,No,Healthy,29.9,77.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.1,94.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.8,97.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.9,88.6,Blast
Rice,White,Black,Large,No,No,Healthy,22.0,99.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.7,79.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.7,78.6,Blast
Rice,Brown,Black,Medium,No,No,Healthy,22.7,89.8,Blast
Rice,Brown,White,Large,No,No,Healthy,23.4,88.6,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,30.6,89.8,Blast
Rice,Brown,None,Large,No,No,Healthy,26.4,102.8,Blast
Rice,Yellow,Black,Large,No,No,Healthy,28.7,84.5,Blast
Rice,Yellow,Black,Large,No,No,Healthy,30.0,22.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.5,24.5,Blast
Rice,Green,Black,Large,No,No,Healthy,27.9,99.7,Blast
Rice,Green,Black,Large,No,No,Healthy,27.5,77.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.0,97.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,15.6,82.5,Blast
Rice,Brown,Black,None,No,No,Healthy,26.9,80.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.6,100.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,15.8,92.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.8,86.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.9,102.2,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,33.7,96.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.2,82.2,Blast
Rice,Brown,White,Large,No,No,Healthy,23.1,89.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.5,65.5,Blast
Rice,White,Brown,Large,No,No,Cracked,23.9,81.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.5,84.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.3,102.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.7,96.6,Blast
Rice,Brown,White,Large,No,No,Healthy,28.1,56.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,20.8,93.3,Blast
Rice,White,Black,None,No,No,Healthy,23.0,94.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.6,93.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.6,99.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.9,90.7,Blast
Rice,Brown,None,Large,No,No,Healthy,22.8,100.0,Blast
Rice,White,White,Large,No,No,Healthy,29.9,90.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.5,99.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.0,98.9,Blast
Rice,Brown,Black,Large,No,No,Rotten,22.3,84.4,Blast
Rice,Brown,Black,Large,No,No,Rotten,22.5,80.0,Blast
Rice,Black,Brown,Medium,No,Yes,Healthy,24.7,91.0,Blast
Rice,Yellow,Black,Large,Yes,No,Healthy,23.9,100.3,Blast
Rice,Brown,White,Large,No,No,Healthy,30.2,80.6,Blast
Rice,Brown,None,Large,No,No,Healthy,26.3,97.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.6,100.6,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,26.6,82.6,Blast
Rice,Brown,Black,Large,No,No,Cracked,26.9,79.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.6,89.0,Blast
Rice,Brown,White,Large,No,No,Healthy,24.0,20.2,Blast
Rice,White,Black,Large,No,No,Healthy,34.5,93.8,Blast
Rice,Brown,Brown,Large,No,No,Healthy,25.8,95.1,Blast
Rice,Green,Black,Large,No,No,Healthy,24.5,78.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.8,96.6,Blast
Rice,Brown,Brown,Large,No,No,Healthy,22.3,80.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.1,92.9,Blast
Rice,Brown,Black,Medium,No,No,Healthy,29.3,101.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.0,80.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,13.5,96.7,Blast
Rice,Yellow,Black,Large,No,No,Healthy,28.6,97.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.8,86.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.2,102.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.8,81.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.0,86.4,Blast
Rice,Brown,White,Medium,No,Yes,Healthy,29.5,82.9,Blast
Rice,Brown,Black,Small,No,Yes,Healthy,24.9,90.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.6,87.5,Blast
Rice,White,Black,Large,No,No,Healthy,30.6,86.3,Blast
Rice,Brown,White,Large,No,No,Healthy,27.3,25.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.7,94.2,Blast
Rice,Green,Black,Large,No,No,Healthy,26.4,77.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.6,99.4,Blast
Rice,White,Black,Large,No,No,Healthy,27.7,94.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.8,84.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.8,88.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.8,80.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.7,77.6,Blast
Rice,Yellow,Black,None,No,No,Healthy,29.2,94.4,Blast
Rice,Brown,Black,None,No,No,Healthy,21.3,102.9,Blast
Rice,White,Black,Large,No,No,Healthy,26.3,88.1,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,27.3,88.8,Blast
Rice,Green,Black,Large,No,No,Healthy,27.4,98.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.9,88.3,Blast
Rice,Brown,White,Large,Yes,No,Healthy,27.1,87.6,Blast
Rice,Brown,Black,Large,No,No,Dry,22.5,80.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.1,99.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.0,80.1,Blast
Rice,Brown,Brown,Large,No,Yes,Healthy,24.1,98.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.8,78.5,Blast
Rice,Brown,None,None,No,No,Healthy,22.3,89.4,Blast
Rice,Brown,Black,Large,No,Yes,Dry,26.5,85.0,Blast
Rice,Yellow,Black,Large,No,No,Healthy,23.9,101.3,Blast
Rice,Brown,Black,None,No,No,Healthy,28.9,89.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.5,92.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.2,87.4,Blast
Rice,Brown,Black,Medium,No,No,Healthy,29.0,85.3,Blast
Rice,White,Black,Large,Yes,No,Healthy,29.9,101.6,Blast
Rice,Brown,Black,None,No,No,Healthy,22.6,87.4,Blast
Rice,Brown,Black,Large,No,No,Rotten,30.5,98.5,Blast
Rice,Brown,Black,Large,No,No,Dry,31.2,84.4,Blast
Rice,Black,Black,Large,No,No,Healthy,26.9,93.8,Blast
Rice,White,Yellow,Large,No,No,Healthy,21.8,78.5,Blast
Rice,Green,Black,Large,No,Yes,Healthy,24.8,102.4,Blast
Rice,Brown,Black,Medium,No,Yes,Dry,24.1,90.8,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,27.2,96.8,Blast
Rice,Brown,White,Large,No,No,Healthy,23.2,77.9,Blast
Rice,Brown,Brown,Medium,No,No,Healthy,25.9,99.0,Blast
Rice,Yellow,Black,Large,No,No,Healthy,31.2,77.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.9,92.3,Blast
Rice,White,Black,Medium,No,No,Healthy,21.3,93.2,Blast
Rice,Black,Black,Small,No,No,Healthy,30.7,86.9,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,30.7,81.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.9,100.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.2,85.9,Blast
Rice,Brown,Brown,Large,No,No,Healthy,25.3,100.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.3,79.8,Blast
Rice,Brown,Black,Medium,No,No,Healthy,22.0,94.2,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,25.5,98.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.4,77.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.0,102.0,Blast
Rice,White,Black,Large,No,No,Healthy,21.1,89.5,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,22.5,81.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.3,79.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.9,92.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.5,100.2,Blast
Rice,Brown,White,Large,No,No,Dry,25.7,88.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.1,97.8,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,21.8,87.8,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,29.7,90.1,Blast
Rice,White,Black,Large,Yes,No,Healthy,28.8,91.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.9,97.3,Blast
Rice,Brown,Brown,Large,No,No,Healthy,24.6,95.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.4,87.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.6,94.3,Blast
Rice,Brown,Black,None,No,No,Healthy,29.7,31.6,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,39.5,87.2,Blast
Rice,Brown,White,Large,No,No,Healthy,24.0,42.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.6,95.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.5,80.3,Blast
Rice,Brown,None,Large,No,No,Healthy,29.1,92.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.1,96.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.2,101.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.7,96.2,Blast
Rice,Brown,Black,Large,No,No,Cracked,21.8,88.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.4,102.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.9,90.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.0,32.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.2,101.4,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,25.8,85.1,Blast
Rice,Brown,Black,Large,Yes,No,Cracked,27.7,80.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.5,93.8,Blast
Rice,Brown,Black,None,No,No,Dry,22.8,65.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.0,83.4,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,26.9,81.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.0,87.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.2,86.8,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,22.0,78.6,Blast
Rice,Brown,Black,Small,No,No,Healthy,21.9,96.8,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,22.5,83.4,Blast
Rice,Brown,Brown,Large,No,No,Healthy,21.4,101.0,Blast
Rice,Brown,Black,Large,No,No,Dry,26.7,84.8,Blast
Rice,Brown,Black,Large,No,No,Dry,30.0,101.6,Blast
Rice,Yellow,Black,Large,No,No,Healthy,21.0,58.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,36.6,79.0,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,24.8,95.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.3,93.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,31.0,93.6,Blast
Rice,Yellow,Black,Large,No,Yes,Healthy,22.6,92.3,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,30.0,77.1,Blast
Rice,Brown,Black,Large,No,No,Rotten,33.1,93.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,31.0,88.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.0,93.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.6,97.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,29.6,78.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.9,86.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.0,93.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,21.5,97.5,Blast
Rice,Brown,Black,Small,No,No,Healthy,29.1,78.6,Blast
Rice,Brown,Black,None,No,No,Healthy,24.6,77.2,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,30.2,97.4,Blast
Rice,Black,Black,Large,No,No,Healthy,23.9,85.5,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,23.3,96.1,Blast
Rice,Brown,Black,Large,No,No,Rotten,26.6,80.7,Blast
Rice,Green,Brown,Large,No,No,Dry,24.3,87.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.5,86.6,Blast
Rice,Brown,Black,Large,No,No,Dry,30.0,80.4,Blast
Rice,White,Brown,Large,No,No,Healthy,35.5,85.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,22.5,87.1,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,30.7,89.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.0,100.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,26.9,89.1,Blast
Rice,White,Black,Large,No,No,Healthy,23.2,93.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.5,91.2,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,22.2,99.2,Blast
Rice,Black,Black,Large,No,No,Healthy,28.7,77.3,Blast
Rice,Brown,White,Large,No,No,Healthy,26.5,89.2,Blast
Rice,Green,Black,Large,No,No,Healthy,26.6,86.7,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,28.6,96.8,Blast
Rice,Brown,None,Large,No,No,Healthy,29.1,100.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.5,100.3,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.8,84.4,Blast
Rice,Brown,Brown,Large,No,No,Healthy,22.4,79.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.7,92.7,Blast
Rice,Black,Black,Large,No,No,Dry,25.0,98.0,Blast
Rice,Brown,Black,Large,Yes,No,Rotten,28.1,95.5,Blast
Rice,Brown,Yellow,Large,No,Yes,Healthy,28.1,90.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,31.2,79.0,Blast
Rice,Black,Black,Large,No,No,Healthy,28.0,96.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.6,89.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.1,81.6,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.2,100.2,Blast
Rice,Brown,Black,Small,No,No,Dry,28.0,50.2,Blast
Rice,Brown,Brown,Large,No,No,Healthy,29.3,94.7,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.2,93.3,Blast
Rice,Brown,Black,Large,No,Yes,Healthy,27.6,77.3,Blast
Rice,White,Black,Medium,Yes,No,Rotten,27.0,102.6,Blast
Rice,Black,Black,Large,Yes,No,Healthy,24.3,93.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.2,92.3,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,22.2,90.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.7,93.7,Blast
Rice,Brown,Black,Medium,No,No,Healthy,21.4,100.9,Blast
Rice,Brown,Black,Large,No,No,Healthy,41.7,101.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.2,89.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.9,79.1,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,29.1,77.5,Blast
Rice,Brown,Black,Large,No,No,Healthy,24.0,84.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.3,89.8,Blast
Rice,Brown,Black,Medium,No,No,Healthy,30.4,87.0,Blast
Rice,Brown,Black,Large,No,No,Healthy,28.0,93.9,Blast
Rice,Brown,Black,Small,No,No,Healthy,27.5,83.8,Blast
Rice,Brown,Black,Large,No,No,Healthy,30.3,87.3,Blast
Rice,Brown,None,Large,No,No,Healthy,30.9,94.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.6,82.4,Blast
Rice,Brown,Black,Large,No,No,Healthy,25.1,84.5,Blast
Rice,Brown,White,Large,No,No,Healthy,23.0,82.2,Blast
Rice,Brown,Black,Large,No,No,Healthy,23.8,86.8,Blast
Rice,Brown,Black,Large,Yes,Yes,Healthy,20.9,92.1,Blast
Rice,Brown,Black,Large,No,No,Dry,27.1,85.8,Blast
Rice,Yellow,Black,Large,No,No,Healthy,29.2,77.1,Blast
Rice,Brown,Black,Large,No,No,Healthy,27.2,94.1,Blast
Rice,Brown,Black,Large,Yes,No,Healthy,24.2,88.6,Blast
Rice,Brown,Yellow,Large,No,No,Healthy,23.9,82.1,Blast
